,term,controversy,tfidf,logodds
142,boldly,,2.3493395634062126e-05,
143,pc,,4.9557015829679615e-05,
144,alleviate,,0.00015087002441892253,0.3021126805498156
145,dampened,,1.854610059295286e-05,
146,hated,,4.775767916221778e-05,
147,brokerage,,6.867252027813214e-06,
148,inventing,,1.1340233917971844e-05,
149,painfully,,2.7334644572953483e-05,
150,divergent,,6.723321389585861e-06,
151,posts,0.22964944882996244,0.0005120833112876246,0.14912338915881268
152,improves,,3.294986080030495e-05,
153,parmesans,,4.385381691132408e-06,
154,nationespecially,,4.191720666749481e-06,
155,soothing,,2.5879779630567753e-05,
156,summarily,,1.108847506215311e-05,
157,underwriting,,3.701932590793824e-06,
158,humphreys,,9.792952984940272e-06,
159,caving,,9.664174392941973e-06,
160,nondenominational,,1.2502295355303703e-05,
161,clutch,,7.500763058574131e-06,
162,nauseating,,4.591257177531557e-06,
163,internally,,5.69169266477906e-05,1.0118675975094213
164,schefter,,4.894514145452319e-06,
165,disposal,,5.397321879973302e-05,
166,busing,,1.3139561681177854e-05,
167,particles,,0.00010155607166604573,
168,pullman,,1.374901660244549e-05,
169,thirdquarter,,1.4666811164336367e-05,
170,witnessing,,4.9528677664340113e-05,
171,seventy-one,0.4462277816499314,0.00031680366900660396,0.047209195029092266
172,sixty-five,0.3896035288274914,0.00048534510147032084,0.07818512292339719
173,elated,,2.1157643151153365e-05,
174,exposure,0.2184727649493082,0.0005121021474238064,0.47517137921632924
175,exclusivity,,4.838166308501416e-06,
176,180day,,6.39632144190844e-06,
177,lipinski,,2.6814139847956374e-05,
178,pas,,1.213830100685718e-05,
179,explicit,,8.30974467741528e-05,0.17618975151061492
180,cocacola,,5.3793065820977634e-05,
181,tampering,,3.0314306474211557e-05,
182,rules,0.21826463442831778,0.0013786799090481057,0.13759107390852726
183,bestowed,,2.744669150676299e-05,
184,troupe,,8.824008663212785e-06,
185,nofrills,,2.173555166403199e-06,
186,resuscitation,,1.94774841049426e-05,
187,primaries,0.26524451678491645,0.0003314787425250675,1.167657402727397
188,emergence,,8.942844959600525e-05,0.4725056664784964
189,shoes,,8.95090498604048e-05,0.4122367076607326
190,perpetuate,,9.9151345775638e-06,
191,inventorying,,7.144260186803427e-06,
192,halifax,,4.682255692524988e-06,
193,warrants,,7.829790595238444e-05,0.04695379980359483
194,cheerleader,,3.536044022493405e-05,
195,neapolitan,,8.122197368593953e-06,
196,worldand,,4.017008007404447e-06,
197,lavigne,,5.611039028977747e-06,
198,64yearold,,3.3423411921615316e-05,
199,washington,0.2879610926640101,0.0024895653345480386,0.2707483341356277
200,mirror,,0.00012875422374839855,0.014739769201745318
201,guestworker,,1.0594287009604116e-05,
202,terrified,,0.0001199914897644329,0.5702261637951567
203,lycoming,,4.343126790515099e-06,
204,prevents,,7.090188564621602e-05,
205,potluck,,7.214119427285926e-06,
206,posture,,7.103769471723947e-05,0.4299460520597005
